Month,Day,Hour,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (W/m2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
3,6,11,930,82,7.4,3.8,0.2,827.063,22.191,143.725,137.908
3,6,12,968,86,8.8,3.7,0.2,948.561,25.996,161.427,154.942
3,6,13,962,97,9.8,3.6,0.2,982.492,27.875,165.63,158.987
3,6,14,949,99,10.4,3.4,0.2,938.713,28.223,158.452,152.079
3,6,15,931,91,10.5,3.3,0.2,823.236,26.405,140.924,135.212
3,6,16,899,76,10,3.3,0.2,647.81,22.546,113.647,108.964
3,6,17,802,64,8.3,2.7,0.2,414.165,17.128,72.377,69.251
3,6,18,591,42,4.8,1.5,0.2,164.209,8.952,23.13,21.86
3,6,19,0,0,2.2,1.3,0.2,0,2.2,0,0
3,6,20,0,0,1.3,1.3,0.2,0,1.3,0,0
3,6,21,0,0,0.6,1.3,0.2,0,0.6,0,0
3,6,22,0,0,0,1.3,0.2,0,0,0,0
3,6,23,0,0,-0.5,1.3,0.2,0,-0.5,0,0
3,7,0,0,0,-0.9,1.4,0.2,0,-0.9,0,0
3,7,1,0,0,-1.1,1.4,0.2,0,-1.1,0,0
3,7,2,0,0,-1.1,1.3,0.2,0,-1.1,0,0
3,7,3,0,0,-1,1.2,0.2,0,-1,0,0
3,7,4,0,0,-0.9,1,0.2,0,-0.9,0,0
3,7,5,0,0,-0.7,0.8,0.2,0,-0.7,0,0
3,7,6,0,0,-0.5,0.8,0.2,0,-0.5,0,0
3,7,7,0,0,0.2,0.9,0.2,0,0.2,0,0
3,7,8,413,30,2.4,1.2,0.2,131.473,6.041,19.784,18.641
3,7,9,703,56,5.1,1.5,0.2,385.738,15.572,68.415,65.438
3,7,10,822,73,8.2,2.2,0.2,618.087,22.725,108.153,103.677
3,7,11,877,87,10.5,2.9,0.2,793.808,26.881,135.514,130.006
3,7,12,22,320,12.1,3.4,0.2,334.395,18.409,56.871,54.329
3,7,13,191,408,13.3,3.9,0.2,610.741,23.995,103.106,98.82
3,7,14,347,308,14,4.2,0.2,638.794,24.737,108.322,103.84
3,7,15,872,100,14.3,4.3,0.2,794.499,27.526,135.348,129.847
3,7,16,92,247,14.1,3.9,0.2,310.547,19.56,53.531,51.114
3,7,17,32,157,12.8,2.8,0.2,173.6,16.441,29.915,28.39
3,7,18,0,8,9.8,1.5,0.2,7.422,9.999,1.112,0.673
3,7,19,0,0,7.5,1.5,0.2,0,7.5,0,0
3,7,20,0,0,6.6,1.5,0.2,0,6.6,0,0
3,7,21,0,0,5.9,1.6,0.2,0,5.9,0,0
3,7,22,0,0,5.3,1.7,0.2,0,5.3,0,0
3,7,23,0,0,4.7,1.8,0.2,0,4.7,0,0
3,8,0,0,0,4.3,1.7,0.2,0,4.3,0,0
3,8,1,0,0,3.8,1.7,0.2,0,3.8,0,0
3,8,2,0,0,3.5,1.8,0.2,0,3.5,0,0
3,8,3,0,0,3.5,1.8,0.2,0,3.5,0,0
3,8,4,0,0,3.7,1.7,0.2,0,3.7,0,0
3,8,5,0,0,3.7,1.7,0.2,0,3.7,0,0
3,8,6,0,0,3.6,1.9,0.2,0,3.6,0,0
3,8,7,0,0,3.6,1.9,0.2,0,3.6,0,0
3,8,8,298,41,4.4,2,0.2,117.816,7.164,18.195,17.111
3,8,9,625,79,6.2,1.8,0.2,378.178,15.818,67.017,64.092
3,8,10,827,82,9.3,1.4,0.2,634.017,26.942,109.122,104.609
3,8,11,904,88,12.7,0.9,0.2,819.094,38.401,133.664,128.226
3,8,12,944,90,15.4,1.5,0.2,937.721,40.815,150.603,144.526
3,8,13,957,92,17.1,2,0.2,977.702,40.908,156.632,150.328
3,8,14,944,95,18,2.2,0.2,934.638,39.884,150.722,144.641
3,8,15,911,94,18.3,2.3,0.2,815.124,37.049,133.841,128.396
3,8,16,216,252,18,2,0.2,399.295,27.73,67.32,64.384
3,8,17,761,69,16.4,1.4,0.2,404.492,27.607,67.981,65.02
3,8,18,20,82,13.4,1.1,0.2,87.623,15.981,14.14,13.209
3,8,19,0,0,11.1,1.3,0.2,0,11.1,0,0
3,8,20,0,0,9.4,1.4,0.2,0,9.4,0,0
3,8,21,0,0,8,1.4,0.2,0,8,0,0
3,8,22,0,0,7.2,1.6,0.2,0,7.2,0,0
3,8,23,0,0,6.4,1.7,0.2,0,6.4,0,0
3,9,0,0,0,5.7,1.8,0.2,0,5.7,0,0
3,9,1,0,0,5.3,1.9,0.2,0,5.3,0,0
3,9,2,0,0,4.8,2,0.2,0,4.8,0,0
3,9,3,0,0,4.4,1.9,0.2,0,4.4,0,0
3,9,4,0,0,4.4,1.6,0.2,0,4.4,0,0
3,9,5,0,0,4.5,1.4,0.2,0,4.5,0,0
3,9,6,0,0,4.6,1.1,0.2,0,4.6,0,0
3,9,7,0,0,5.1,1.2,0.2,0,5.1,0,0
3,9,8,0,7,7,1.6,0.2,6.494,7.171,0.998,0.563
3,9,9,0,10,9.3,2.2,0.2,9.288,9.518,1.458,1.005
3,9,10,1,183,11.5,2.7,0.2,176.932,15.265,30.288,28.748
3,9,11,98,352,13.3,3.4,0.2,443.244,21.681,75.45,72.207
3,9,12,78,336,14.5,4,0.2,414.232,21.645,70.058,67.019
3,9,13,188,355,15.3,4.4,0.2,548.747,24.255,92.486,88.601
3,9,14,359,317,15.7,4.8,0.2,660.178,25.935,111.393,106.794
3,9,15,269,302,15.3,5.1,0.2,527.459,23.18,90.118,86.322
3,9,16,820,91,14.3,5,0.2,619.811,23.73,108.048,103.576
3,9,17,0,16,12.8,4.2,0.2,14.864,13.051,2.347,1.861
3,9,18,0,5,10.5,2.9,0.2,4.637,10.595,0.68,0.257
3,9,19,0,0,8,2.3,0.2,0,8,0,0
3,9,20,0,0,6.8,2.1,0.2,0,6.8,0,0
3,9,21,0,0,5.8,2.3,0.2,0,5.8,0,0
3,9,22,0,0,4.8,2.6,0.2,0,4.8,0,0
3,9,23,0,0,3.8,2.8,0.2,0,3.8,0,0
3,10,0,0,0,2.8,3,0.2,0,2.8,0,0
3,10,1,0,0,1.8,2.7,0.2,0,1.8,0,0
3,10,2,0,0,0.8,2.3,0.2,0,0.8,0,0
3,10,3,0,0,0.1,2,0.2,0,0.1,0,0
3,10,4,0,0,-0.1,1.6,0.2,0,-0.1,0,0
3,10,5,0,0,-0.5,1.4,0.2,0,-0.5,0,0
3,10,6,0,0,-0.8,1.3,0.2,0,-0.8,0,0
3,10,7,0,0,-0.3,1.5,0.2,0,-0.3,0,0
3,10,8,452,35,2.5,2.1,0.2,150.073,5.935,23.124,21.855
3,10,9,743,60,5.7,3.2,0.2,415.649,13.866,74.472,71.266
3,10,10,868,72,8.4,3.6,0.2,651.808,20.436,114.936,110.204
3,10,11,933,79,10.2,3.6,0.2,837.949,25.638,143.549,137.739
3,10,12,964,81,11.5,3.8,0.2,950.989,28.479,160.141,153.705
3,10,13,960,91,12.5,4.2,0.2,984.505,29.085,165.029,158.408
3,10,14,945,93,13,4.7,0.2,937.846,27.773,158.408,152.037
3,10,15,393,266,13.1,4.9,0.2,594.136,22.21,102.271,98.017
3,10,16,316,239,12.5,4.9,0.2,454.16,19.478,79.356,75.966
3,10,17,60,175,11,4.4,0.2,204.429,14.353,35.684,33.941
3,10,18,559,46,8.5,3.4,0.2,164.767,11.443,23.573,22.287
3,10,19,0,0,6.4,3,0.2,0,6.4,0,0
3,10,20,0,0,5.8,3.3,0.2,0,5.8,0,0
3,10,21,0,0,5.5,3.7,0.2,0,5.5,0,0
3,10,22,0,0,5.2,4.1,0.2,0,5.2,0,0
3,10,23,0,0,4.8,4.3,0.2,0,4.8,0,0
3,11,0,0,0,4.4,4.3,0.2,0,4.4,0,0
3,11,1,0,0,4,4.3,0.2,0,4,0,0
3,11,2,0,0,3.9,4.4,0.2,0,3.9,0,0
3,11,3,0,0,3.9,4.4,0.2,0,3.9,0,0
3,11,4,0,0,3.7,4,0.2,0,3.7,0,0
3,11,5,0,0,3.3,3.6,0.2,0,3.3,0,0
3,11,6,0,0,3.2,3.4,0.2,0,3.2,0,0
3,11,7,0,0,4,3.3,0.2,0,4,0,0
3,11,8,409,38,6.7,4,0.2,144.302,9.108,22.204,20.969
3,11,9,698,65,9.3,4.9,0.2,402.54,15.495,71.699,68.597
3,11,10,828,79,11.3,5.8,0.2,639.518,20.135,112.787,108.136
3,11,11,894,88,13,6.3,0.2,819.6,23.686,141.356,135.628
3,11,12,935,90,14.4,6.5,0.2,938.031,26.356,159.161,152.762
3,11,13,912,110,15.7,6.4,0.2,963.956,28.111,162.097,155.586
3,11,14,201,417,16.6,6.1,0.2,622.095,24.845,104.776,100.427
3,11,15,176,376,17,5.8,0.2,537.033,24.372,90.958,87.13
3,11,16,141,309,16.7,5.3,0.2,409.902,22.682,70.203,67.158
3,11,17,22,201,15.5,4,0.2,210.305,19.148,36.073,34.315
3,11,18,563,48,12.6,2.5,0.2,168.161,16.107,23.762,22.469
3,11,19,0,0,10,2,0.2,0,10,0,0
3,11,20,0,0,9.4,2.1,0.2,0,9.4,0,0
3,11,21,0,0,8.8,2.2,0.2,0,8.8,0,0
3,11,22,0,0,8,2.2,0.2,0,8,0,0
3,11,23,0,0,7.2,2.1,0.2,0,7.2,0,0
3,12,0,0,0,6.5,2.2,0.2,0,6.5,0,0
3,12,1,0,0,5.9,2.3,0.2,0,5.9,0,0
3,12,2,0,0,5.2,2.5,0.2,0,5.2,0,0
3,12,3,0,0,4.6,2.5,0.2,0,4.6,0,0
3,12,4,0,0,4,2.3,0.2,0,4,0,0
3,12,5,0,0,3.6,2.2,0.2,0,3.6,0,0
3,12,6,0,0,3.3,2.2,0.2,0,3.3,0,0
3,12,7,0,0,3.9,2.2,0.2,0,3.9,0,0
3,12,8,0,45,6.7,2.7,0.2,42.102,7.596,7.047,6.384
3,12,9,5,143,9.3,3.2,0.2,140.16,12.047,24.361,23.045
3,12,10,875,79,11.7,3,0.2,673.275,25.384,116.423,111.635
3,12,11,929,88,13.8,2.7,0.2,850.564,31.966,142.09,136.334
3,12,12,201,418,15.6,2.6,0.2,625.42,29.122,103.552,99.249
3,12,13,968,97,16.9,2.7,0.2,1003.564,38.297,162.159,155.646
3,12,14,954,97,17.6,2.9,0.2,954.597,37.266,155.303,149.049
3,12,15,931,92,17.7,2.9,0.2,836.091,34.95,138.236,132.625
3,12,16,320,246,17,2.6,0.2,464.557,27.098,78.829,75.459
3,12,17,240,185,15.2,1.7,0.2,296.083,22.88,50.492,48.191
3,12,18,25,90,12.3,1.1,0.2,98.189,15.198,16.081,15.077
3,12,19,0,0,9.9,1.3,0.2,0,9.9,0,0
3,12,20,0,0,8.6,1.3,0.2,0,8.6,0,0
3,12,21,0,0,7.8,1.4,0.2,0,7.8,0,0
3,12,22,0,0,7.1,1.4,0.2,0,7.1,0,0
3,12,23,0,0,6.5,1.5,0.2,0,6.5,0,0
3,13,0,0,0,5.9,1.6,0.2,0,5.9,0,0
3,13,1,0,0,5.3,1.7,0.2,0,5.3,0,0
3,13,2,0,0,4.7,1.8,0.2,0,4.7,0,0
3,13,3,0,0,4.1,1.8,0.2,0,4.1,0,0
3,13,4,0,0,3.5,1.7,0.2,0,3.5,0,0
3,13,5,0,0,3,1.6,0.2,0,3,0,0
3,13,6,0,0,2.7,1.6,0.2,0,2.7,0,0
3,13,7,0,0,3.4,1.7,0.2,0,0,0,0
3,13,8,206,60,6.4,2.2,0.2,114.465,9.02,18.413,17.321
3,13,9,526,109,9.5,2.1,0.2,370.131,18.359,65.101,62.249
3,13,10,705,131,12.6,1.6,0.2,620.996,29.099,105.523,101.147
3,13,11,793,144,15.3,1,0.2,812.52,40.12,131.158,125.815
3,13,12,840,149,17.7,0.7,0.2,928.63,48.368,144.123,138.291
3,13,13,917,122,19.5,0.4,0.2,993.256,55.244,149.541,143.504
3,13,14,908,122,20.3,0.4,0.2,949.673,54.493,143.808,137.987
3,13,15,875,118,20.5,0.6,0.2,826.978,48.634,129.222,123.952
3,13,16,807,109,20.2,0.7,0.2,638.166,41.364,103.656,99.35
3,13,17,686,93,19.1,0.6,0.2,403.465,32.813,66.592,63.683
3,13,18,0,18,16.6,0.6,0.2,16.72,17.165,2.547,2.054
3,13,19,0,0,14.3,1,0.2,0,14.3,0,0
3,13,20,0,0,12.8,1.2,0.2,0,12.8,0,0
3,13,21,0,0,11,1.4,0.2,0,11,0,0
3,13,22,0,0,9.3,1.4,0.2,0,9.3,0,0
3,13,23,0,0,8.1,1.5,0.2,0,8.1,0,0
3,14,0,0,0,7.1,1.5,0.2,0,7.1,0,0
3,14,1,0,0,6.3,1.5,0.2,0,6.3,0,0
3,14,2,0,0,5.6,1.4,0.2,0,5.6,0,0
3,14,3,0,0,5,1.3,0.2,0,5,0,0
3,14,4,0,0,4.6,1.1,0.2,0,4.6,0,0
3,14,5,0,0,4.4,1,0.2,0,4.4,0,0
3,14,6,0,0,4.6,1,0.2,0,4.6,0,0
3,14,7,0,0,5.5,0.9,0.2,0,0,0,0
3,14,8,0,31,8.1,0.9,0.2,28.829,9.002,4.734,4.158
3,14,9,4,142,11.2,1.1,0.2,138.275,15.318,23.7,22.409
3,14,10,795,99,14.2,0.9,0.2,647.244,34.537,107.842,103.378
3,14,11,866,110,16.7,1,0.2,834.367,42.194,133.674,128.235
3,14,12,905,115,18.7,0.9,0.2,946.371,48.334,146.993,141.053
3,14,13,922,116,19.5,0.7,0.2,986.652,52.081,150.578,144.502
3,14,14,917,114,19.8,0.4,0.2,944.54,53.809,143.473,137.665
3,14,15,891,107,19.8,0.2,0.2,829.394,51.609,127.999,122.774
3,14,16,831,102,19.4,0.2,0.2,645.261,44.206,103.616,99.311
3,14,17,727,85,18.2,0.4,0.2,414.063,33.117,68.315,65.341
3,14,18,513,58,16.1,0.6,0.2,169.134,21.565,23.973,22.671
3,14,19,0,0,14,0.9,0.2,0,14,0,0
3,14,20,0,0,13.3,1,0.2,0,13.3,0,0
3,14,21,0,0,12.4,1,0.2,0,12.4,0,0
3,14,22,0,0,11.4,1,0.2,0,11.4,0,0
3,14,23,0,0,10.7,1,0.2,0,10.7,0,0
3,15,0,0,0,10,1,0.2,0,10,0,0
3,15,1,0,0,9.2,1,0.2,0,9.2,0,0
3,15,2,0,0,8.4,1,0.2,0,8.4,0,0
3,15,3,0,0,7.5,0.9,0.2,0,7.5,0,0
3,15,4,0,0,6.6,0.8,0.2,0,6.6,0,0
3,15,5,0,0,5.7,0.8,0.2,0,5.7,0,0
3,15,6,0,0,5.1,0.7,0.2,0,5.1,0,0
3,15,7,0,0,5.5,0.7,0.2,0,0,0,0
3,15,8,437,45,8.2,0.7,0.2,164.12,13.455,25.478,24.12
3,15,9,713,74,11.1,0.7,0.2,428.646,25.315,73.843,70.661
3,15,10,847,86,14.1,0.7,0.2,670.7,36.333,111.005,106.422
3,15,11,910,96,16.6,1.6,0.2,852.366,39.205,138.224,132.614
3,15,12,935,102,18.5,2.3,0.2,961.804,40.573,154.161,147.95
3,15,13,947,104,19.4,2.4,0.2,999.058,41.891,158.978,152.586
3,15,14,939,104,19.7,2.4,0.2,955.225,41.215,152.822,146.661
3,15,15,911,100,19.6,2.2,0.2,834.314,39.151,135.518,130.01
3,15,16,856,91,19.2,2,0.2,650.855,35.107,108.442,103.955
3,15,17,744,78,17.6,1.5,0.2,415.128,28.852,69.683,66.657
3,15,18,525,55,14.1,1.1,0.2,169.561,18.899,24.265,22.953
3,15,19,0,0,11.4,1.3,0.2,0,11.4,0,0
3,15,20,0,0,10.1,1.4,0.2,0,10.1,0,0
3,15,21,0,0,9.3,1.5,0.2,0,9.3,0,0
3,15,22,0,0,8.5,1.4,0.2,0,8.5,0,0
3,15,23,0,0,7.8,1.3,0.2,0,7.8,0,0
3,16,0,0,0,7.3,1.3,0.2,0,7.3,0,0
3,16,1,0,0,7,1.3,0.2,0,7,0,0
3,16,2,0,0,6.8,1.3,0.2,0,6.8,0,0
3,16,3,0,0,6.6,1.3,0.2,0,6.6,0,0
3,16,4,0,0,6.6,1.2,0.2,0,6.6,0,0
3,16,5,0,0,6.5,1.1,0.2,0,6.5,0,0
3,16,6,0,0,6.4,0.9,0.2,0,6.4,0,0
3,16,7,0,0,6.7,0.9,0.2,0,0,0,0
3,16,8,409,48,8.9,1.1,0.2,161.385,13.568,25.242,23.892
3,16,9,683,77,11.8,1.4,0.2,420.538,23.499,72.955,69.806
3,16,10,812,94,14.9,1.9,0.2,658.474,31.314,111.048,106.463
3,16,11,879,104,16.6,2.6,0.2,843.617,34.932,139.031,133.391
3,16,12,910,109,17.6,2.8,0.2,949.321,37.486,153.983,147.778
3,16,13,924,111,18.3,3,0.2,987.558,38.284,159.375,152.967
3,16,14,910,111,18.6,3.1,0.2,938.924,37.295,152.53,146.381
3,16,15,879,109,18.6,3.1,0.2,825.276,35.054,136.14,130.608
3,16,16,803,108,18.1,2.7,0.2,638.16,31.757,107.593,103.138
3,16,17,673,97,16.5,1.9,0.2,404.432,26.558,68.487,65.507
3,16,18,455,67,13.4,1.1,0.2,166.864,18.156,24.47,23.149
3,16,19,0,0,10.8,1.1,0.2,0,10.8,0,0
3,16,20,0,0,10,1.1,0.2,0,10,0,0
3,16,21,0,0,9.5,1.1,0.2,0,9.5,0,0
3,16,22,0,0,9,1,0.2,0,9,0,0
3,16,23,0,0,8.4,1,0.2,0,8.4,0,0
3,17,0,0,0,8.1,0.9,0.2,0,8.1,0,0
3,17,1,0,0,8.1,0.9,0.2,0,8.1,0,0
3,17,2,0,0,7.4,0.9,0.2,0,7.4,0,0
3,17,3,0,0,6,1,0.2,0,6,0,0
3,17,4,0,0,4.8,1.1,0.2,0,4.8,0,0
3,17,5,0,0,4.3,1.1,0.2,0,4.3,0,0
3,17,6,0,0,3.9,1.1,0.2,0,3.9,0,0
3,17,7,0,0,4.8,1.3,0.2,0,0,0,0
3,17,8,0,4,7.4,2.2,0.2,3.71,7.487,0.561,0.142
3,17,9,1,130,9.5,3,0.2,124.276,12.017,21.474,20.267
3,17,10,9,171,11,3.9,0.2,169.138,13.966,28.985,27.495
3,17,11,0,60,11.8,4.3,0.2,55.958,12.725,9.154,8.411
3,17,12,11,277,12.6,4.7,0.2,278.028,16.949,47.146,44.97
3,17,13,37,355,13.1,5,0.2,396.857,19.073,67.308,64.372
3,17,14,6,254,13.2,5,0.2,250.155,16.965,42.311,40.318
3,17,15,1,143,13,4.8,0.2,135.767,15.099,22.803,21.546
3,17,16,0,97,12.5,4.3,0.2,90.743,14.004,15.228,14.257
3,17,17,0,7,11.4,3.6,0.2,6.501,11.52,0.993,0.558
3,17,18,0,34,10.1,3,0.2,31.637,10.739,5.138,4.547
3,17,19,0,2,9.4,3.1,0.2,0,9.4,0,0
3,17,20,0,0,9.1,3.3,0.2,0,9.1,0,0
3,17,21,0,0,9,3.4,0.2,0,9,0,0
3,17,22,0,0,8.9,3.6,0.2,0,8.9,0,0
3,17,23,0,0,8.7,3.6,0.2,0,8.7,0,0
3,18,0,0,0,8.5,3.4,0.2,0,8.5,0,0
3,18,1,0,0,8.3,3.1,0.2,0,8.3,0,0
3,18,2,0,0,8.2,2.8,0.2,0,8.2,0,0
3,18,3,0,0,8.1,2.8,0.2,0,8.1,0,0
3,18,4,0,0,8,2.7,0.2,0,8,0,0
3,18,5,0,0,7.9,2.6,0.2,0,7.9,0,0
3,18,6,0,0,7.9,2.4,0.2,0,7.9,0,0
3,18,7,0,0,8,2.3,0.2,0,0,0,0
3,18,8,0,3,8.4,2.4,0.2,2.783,8.463,0.413,0
3,18,9,0,5,9,2.8,0.2,4.645,9.097,0.705,0.281
3,18,10,0,27,9.5,3.1,0.2,25.133,9.999,4.055,3.505
3,18,11,1,115,9.9,3.3,0.2,108.669,11.983,18.296,17.209
3,18,12,2,296,10.3,3.4,0.2,289.066,15.747,49.235,46.981
3,18,13,0,231,10.7,3.3,0.2,221.372,14.936,37.491,35.68
3,18,14,1,287,11.1,3.3,0.2,279.06,16.443,47.396,45.211
3,18,15,0,21,11.4,3.3,0.2,19.56,11.775,3.074,2.56
3,18,16,127,269,11.5,3.3,0.2,353.604,18.311,61.281,58.572
3,18,17,1,69,11.1,2.9,0.2,64.741,12.434,10.917,10.108
3,18,18,0,7,10.1,2.6,0.2,6.494,10.241,0.985,0.55
3,18,19,0,3,9.3,3.1,0.2,0,9.3,0,0
3,18,20,0,0,9,3.5,0.2,0,9,0,0
3,18,21,0,0,8.7,3.3,0.2,0,8.7,0,0
3,18,22,0,0,8.5,2.9,0.2,0,8.5,0,0
3,18,23,0,0,8.5,2.7,0.2,0,8.5,0,0
3,19,0,0,0,8.5,2.7,0.2,0,8.5,0,0
3,19,1,0,0,8.3,3,0.2,0,8.3,0,0
3,19,2,0,0,8.2,3.4,0.2,0,8.2,0,0
3,19,3,0,0,7.7,3.5,0.2,0,7.7,0,0
3,19,4,0,0,7.2,3.7,0.2,0,7.2,0,0
3,19,5,0,0,6.8,3.5,0.2,0,6.8,0,0
3,19,6,0,0,6.5,3.4,0.2,0,6.5,0,0
3,19,7,0,0,6.4,3.3,0.2,0,0,0,0
3,19,8,485,49,6.6,3.7,0.2,187.033,9.898,30.005,28.476
3,19,9,748,70,7.5,4.2,0.2,451.281,15.136,81.037,77.584
3,19,10,87,304,9.3,4.8,0.2,368.83,15.02,64.452,61.624
3,19,11,112,378,10.6,5.1,0.2,480.736,17.762,82.867,79.344
3,19,12,0,68,11.5,5.2,0.2,63.477,12.431,10.392,9.603
3,19,13,103,424,12.1,5.2,0.2,534.106,19.946,90.861,87.037
3,19,14,330,344,12.5,5.2,0.2,667.781,22.334,113.775,109.087
3,19,15,156,401,12.5,5,0.2,538.706,20.633,92.244,88.368
3,19,16,855,92,12,4.7,0.2,656.268,22.368,114.668,109.946
3,19,17,161,204,11,4,0.2,280.612,15.867,49.101,46.852
3,19,18,0,3,9.4,2.7,0.2,2.782,9.459,0.407,0
3,19,19,0,4,8.1,2.3,0.2,0,8.1,0,0
3,19,20,0,0,7.9,3,0.2,0,7.9,0,0
3,19,21,0,0,7.6,3.6,0.2,0,7.6,0,0
3,19,22,0,0,7.5,3.8,0.2,0,7.5,0,0
3,19,23,0,0,7.2,3.6,0.2,0,7.2,0,0
3,20,0,0,0,6.9,3.4,0.2,0,6.9,0,0
3,20,1,0,0,6.4,3,0.2,0,6.4,0,0
3,20,2,0,0,6.1,2.8,0.2,0,6.1,0,0
3,20,3,0,0,5.9,2.7,0.2,0,5.9,0,0
3,20,4,0,0,5.8,2.4,0.2,0,5.8,0,0
3,20,5,0,0,5.7,2.4,0.2,0,5.7,0,0
3,20,6,0,0,5.7,2.5,0.2,0,5.7,0,0
3,20,7,0,0,5.7,2.7,0.2,0,0,0,0
3,20,8,0,3,5.9,3.2,0.2,2.783,5.955,0.419,0.006
3,20,9,1,70,6.5,3.4,0.2,65.727,7.747,11.271,10.448
3,20,10,78,258,7.7,3.7,0.2,312.57,13.35,54.762,52.299
3,20,11,13,243,9.6,3.8,0.2,244.569,13.941,41.973,39.993
3,20,12,404,318,11.2,3.9,0.2,713.81,23.713,121.099,116.135
3,20,13,187,378,12.2,4.1,0.2,573.542,21.95,97.207,93.144
3,20,14,0,221,12.6,4.2,0.2,211.356,16.136,35.635,33.893
3,20,15,928,91,12.5,4.2,0.2,845.945,26.767,143.973,138.146
3,20,16,0,104,12.1,4.1,0.2,97.431,13.76,16.396,15.38
3,20,17,0,15,11.3,3.6,0.2,13.938,11.556,2.206,1.725
3,20,18,0,49,9.7,2.3,0.2,45.938,10.752,7.605,6.921
3,20,19,0,4,7.8,1.6,0.2,0,7.8,0,0
3,20,20,0,0,7.2,1.8,0.2,0,7.2,0,0
3,20,21,0,0,6.8,2.1,0.2,0,6.8,0,0
3,20,22,0,0,6.5,2.4,0.2,0,6.5,0,0
3,20,23,0,0,6.3,2.5,0.2,0,6.3,0,0
3,21,0,0,0,6.1,2.6,0.2,0,6.1,0,0
3,21,1,0,0,5.9,2.4,0.2,0,5.9,0,0
3,21,2,0,0,5.8,2.3,0.2,0,5.8,0,0
3,21,3,0,0,5.9,2.5,0.2,0,5.9,0,0
3,21,4,0,0,6,2.4,0.2,0,6,0,0
3,21,5,0,0,5.9,2.1,0.2,0,5.9,0,0
3,21,6,0,0,5.8,1.9,0.2,0,5.8,0,0
3,21,7,0,0,6.1,2.1,0.2,0,0,0,0
3,21,8,0,5,7,2.6,0.2,4.639,7.101,0.712,0.288
3,21,9,0,77,8.3,2.9,0.2,71.797,9.778,12.246,11.386
3,21,10,0,102,9.9,3.2,0.2,95.435,11.763,16.125,15.12
3,21,11,0,205,11,3.5,0.2,195.639,14.633,33.217,31.566
3,21,12,0,220,11.6,3.6,0.2,210.235,15.439,35.495,33.759
3,21,13,30,386,12,3.7,0.2,407.629,19.333,68.985,65.986
3,21,14,144,437,12.2,3.6,0.2,581.243,22.834,98.151,94.052
3,21,15,215,392,12.3,3.4,0.2,582.942,23.325,98.999,94.869
3,21,16,49,303,11.9,3.2,0.2,339.532,18.538,58.469,55.867
3,21,17,2,86,11,2.6,0.2,81.489,12.77,13.84,12.92
3,21,18,0,14,9.5,1.7,0.2,12.998,9.836,2.046,1.572
3,21,19,0,5,7.8,1.3,0.2,0,7.8,0,0
3,21,20,0,0,7.1,1.2,0.2,0,7.1,0,0
3,21,21,0,0,6.5,1.2,0.2,0,6.5,0,0
3,21,22,0,0,5.9,1.2,0.2,0,5.9,0,0
3,21,23,0,0,5.2,1.3,0.2,0,5.2,0,0
3,22,0,0,0,4.6,1.4,0.2,0,4.6,0,0
3,22,1,0,0,4,1.5,0.2,0,4,0,0
3,22,2,0,0,3.5,1.6,0.2,0,3.5,0,0
3,22,3,0,0,3.2,1.7,0.2,0,3.2,0,0
3,22,4,0,0,2.9,1.7,0.2,0,2.9,0,0
3,22,5,0,0,2.5,1.5,0.2,0,2.5,0,0
3,22,6,0,0,2.2,1.4,0.2,0,2.2,0,0
3,22,7,0,0,3.1,1.6,0.2,0,0,0,0
3,22,8,0,36,6.2,2.7,0.2,33.486,6.914,5.622,5.013
3,22,9,24,203,8.5,3.5,0.2,208.894,12.401,36.634,34.855
3,22,10,90,316,10.4,4.2,0.2,383.207,16.84,66.484,63.579
3,22,11,141,391,11.4,4.4,0.2,518.585,19.862,88.768,85.023
3,22,12,0,197,12.3,4.4,0.2,187.435,15.349,31.534,29.947
3,22,13,55,406,12.9,4.4,0.2,467.929,20.517,79.09,75.71
3,22,14,208,371,13.1,4.4,0.2,576.661,22.507,97.735,93.652
3,22,15,10,319,12.8,4.5,0.2,319.392,17.937,54.4,51.951
3,22,16,33,219,12,4.2,0.2,238.689,16.012,41.115,39.167
3,22,17,0,31,10.7,3.4,0.2,28.83,11.247,4.719,4.144
3,22,18,0,18,9,2.3,0.2,16.718,9.383,2.67,2.172
3,22,19,172,15,7.2,2.1,0.2,0,7.2,0,0
3,22,20,0,0,5.9,2.1,0.2,0,5.9,0,0
3,22,21,0,0,5.2,2.2,0.2,0,5.2,0,0
3,22,22,0,0,5,2.1,0.2,0,5,0,0
3,22,23,0,0,5,2,0.2,0,5,0,0
3,23,0,0,0,5.1,2,0.2,0,5.1,0,0
3,23,1,0,0,5.3,2.1,0.2,0,5.3,0,0
3,23,2,0,0,5.7,2.4,0.2,0,5.7,0,0
3,23,3,0,0,6.1,2.7,0.2,0,6.1,0,0
3,23,4,0,0,6.4,2.9,0.2,0,6.4,0,0
3,23,5,0,0,6.5,2.8,0.2,0,6.5,0,0
3,23,6,0,0,6.5,2.7,0.2,0,6.5,0,0
3,23,7,0,0,6.7,2.9,0.2,0,0,0,0
3,23,8,1,43,7.3,3.3,0.2,40.303,8.077,6.783,6.13
